booking_id,passenger_id,num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,name,age,gender,nationality,email,country_id
575894,702270,2,Offline,One-way,34,6,17:27,2023-07-25,Paris - Rome,CDG,No,Yes,No,3.3637686885348397,1,Alfred Hoffman,80,Male,Belgium,christopherramirez@example.org,8
757388,911460,1,Offline,Round-trip,35,2,06:32,2023-08-04,Paris - Rome,JFK,No,No,No,1.873627733682293,0,Sarah Cameron,63,Female,Ecuador,bdavenport@example.org,4
731667,539989,4,Offline,One-way,57,6,05:02,2023-08-03,New York - London,NRT,No,No,Yes,4.0439189113125895,1,Clarence Beard,50,Female,Equatorial Guinea,campbellsandra@example.org,5
317525,664502,3,Online,One-way,7,4,01:39,2023-06-16,Paris - Rome,CDG,Yes,No,Yes,10.012722119192908,0,Curtis Shaw,62,Female,Kyrgyz Republic,shearebecca@example.net,9
106828,117495,3,Online,Round-trip,51,2,11:58,2023-06-20,Tokyo - Sydney,JFK,Yes,No,No,3.2816025417167665,1,Madison Myers,48,Female,United States Virgin Islands,ymiller@example.org,8
395526,893522,5,Online,Round-trip,30,8,01:46,2023-07-03,New York - London,NRT,No,No,Yes,7.52722661356848,1,Ryan Stanley,37,Male,Saudi Arabia,anthony32@example.com,9
473097,372875,4,Online,Round-trip,2,4,03:53,2023-07-25,Tokyo - Sydney,NRT,Yes,Yes,Yes,6.425351532489741,1,Timothy Clark,63,Female,Zambia,leon84@example.net,4
972728,485092,5,Offline,One-way,1,2,16:38,2023-06-25,Tokyo - Sydney,NRT,No,Yes,No,8.628584081979763,0,Madison Green,42,Male,Sao Tome and Principe,dixonseth@example.net,3
206902,178448,3,Offline,One-way,25,7,09:49,2023-08-09,Tokyo - Sydney,CDG,Yes,No,Yes,3.1469204031910505,0,Dr. Cindy Smith MD,53,Female,Samoa,patriciabolton@example.com,10
488218,707549,1,Offline,One-way,55,9,13:53,2023-08-08,New York - London,NRT,No,Yes,No,9.036850267950236,1,Lance Martin,27,Male,French Southern Territories,brooksmichael@example.org,2
577549,822758,2,Offline,Round-trip,17,4,03:41,2023-06-18,New York - London,CDG,Yes,No,Yes,4.335647286738093,1,Sarah Robinson,19,Male,Vietnam,lisagoodwin@example.org,10
876048,309440,3,Online,One-way,37,3,07:18,2023-07-10,Tokyo - Sydney,NRT,Yes,No,Yes,6.008825876671331,1,Jose Hensley,43,Female,Saint Lucia,huntkathy@example.org,2
120707,762414,2,Online,Round-trip,33,6,23:21,2023-07-30,Tokyo - Sydney,NRT,Yes,No,No,3.4101768303895366,0,Brittany Schwartz,34,Female,Uzbekistan,qprice@example.org,2
249603,978195,2,Online,One-way,47,7,01:15,2023-08-01,New York - London,NRT,No,Yes,No,8.18522490274312,1,Ronnie Shaw,77,Female,South Georgia and the South Sandwich Islands,gavin38@example.com,9
943571,224426,1,Online,Round-trip,34,7,04:51,2023-07-17,Tokyo - Sydney,JFK,Yes,No,No,3.3921656666114126,0,Richard Poole,24,Female,Nicaragua,gonzalezelizabeth@example.org,9
121359,211833,1,Online,One-way,28,6,21:22,2023-07-13,Tokyo - Sydney,CDG,Yes,Yes,Yes,2.001273373595955,1,Maureen Fischer,29,Female,Fiji,jesusmccarthy@example.net,6
324001,416694,3,Offline,Round-trip,35,4,05:41,2023-06-24,Tokyo - Sydney,JFK,No,Yes,Yes,1.9639417801347894,1,Ruth Stephens,68,Female,Iran,jessica76@example.net,7
662628,886297,4,Online,Round-trip,56,1,10:51,2023-08-08,Paris - Rome,NRT,No,No,No,4.541238282355039,1,Christopher White,63,Female,Trinidad and Tobago,stephanie06@example.org,7
265306,332662,4,Offline,Round-trip,56,1,16:24,2023-06-22,Tokyo - Sydney,CDG,Yes,Yes,No,1.8629429433921532,0,Bridget Rivera,49,Female,Belarus,chadbeasley@example.net,7
288987,585546,1,Online,Round-trip,4,9,04:20,2023-06-28,Tokyo - Sydney,NRT,No,No,Yes,6.447082054064536,0,Sean Long,51,Female,Togo,yharper@example.com,10
268355,517536,3,Online,One-way,36,9,00:58,2023-06-11,Paris - Rome,CDG,No,No,Yes,6.906480649956382,1,Casey Moss,73,Female,Guinea,bowens@example.net,7
168138,197222,3,Offline,One-way,1,8,08:20,2023-06-22,Paris - Rome,CDG,Yes,Yes,Yes,4.610079325622892,0,Joseph Franklin,25,Female,Slovenia,fullerjeremiah@example.net,8
949995,334365,1,Online,Round-trip,44,9,22:03,2023-07-19,Tokyo - Sydney,NRT,No,Yes,Yes,3.0482858473650554,0,Phillip Jackson,58,Female,Cook Islands,katherinejohnson@example.com,2
527377,982028,1,Online,One-way,33,2,00:50,2023-07-31,New York - London,NRT,Yes,No,No,6.8992102016241565,1,Gloria Smith,73,Male,Chad,nmiller@example.net,6
944163,945149,1,Online,One-way,18,8,20:50,2023-07-25,New York - London,JFK,Yes,Yes,Yes,3.2074486186226414,0,Jason Mata,66,Female,Chad,davidortiz@example.com,6
934988,737214,1,Offline,Round-trip,45,2,22:30,2023-08-08,New York - London,NRT,Yes,Yes,Yes,9.050580979022836,1,Mark Pennington,42,Female,Holy See (Vatican City State),romerogeorge@example.com,1
139218,140238,3,Online,One-way,20,3,04:12,2023-07-20,New York - London,JFK,No,No,Yes,3.1235214401624574,0,Catherine Walton,65,Male,Germany,wujoseph@example.com,4
17649,763213,2,Online,Round-trip,3,8,00:54,2023-07-13,New York - London,CDG,Yes,No,No,8.310179013664339,1,Rebecca Wilson,41,Male,Libyan Arab Jamahiriya,reyestina@example.org,6
394364,521681,4,Offline,Round-trip,11,5,17:08,2023-07-19,Paris - Rome,JFK,No,No,No,6.379534215787023,0,John Barnes,69,Male,Saudi Arabia,barnesdale@example.com,2
623253,146855,2,Online,One-way,47,6,14:25,2023-08-03,Tokyo - Sydney,JFK,Yes,Yes,Yes,5.272786571274743,1,Christopher Mcgrath,55,Male,Brunei Darussalam,jessica69@example.org,9
1949,25338,3,Offline,One-way,39,7,17:00,2023-06-30,Paris - Rome,CDG,No,No,No,6.39350834809283,0,Jamie Patel,46,Male,Uruguay,jeffery60@example.com,8
828672,744712,4,Offline,Round-trip,23,7,03:31,2023-07-23,Paris - Rome,JFK,No,No,Yes,4.2969478506326055,1,David Pena,22,Female,Monaco,christopher27@example.com,8
274498,172816,2,Offline,Round-trip,5,7,20:43,2023-06-12,New York - London,CDG,No,No,Yes,6.78668010166375,0,Tammy Ponce,27,Male,United States of America,marshalljared@example.net,2
43575,422597,1,Online,Round-trip,40,7,14:19,2023-07-02,Tokyo - Sydney,NRT,No,Yes,Yes,5.685407006552779,1,Brandon Miller,78,Male,Oman,lindsey90@example.org,1
621112,279776,5,Offline,One-way,24,9,17:38,2023-07-14,Tokyo - Sydney,NRT,No,No,No,3.1921565898200805,0,Kayla Martinez,59,Male,Honduras,jamesdiaz@example.com,8
905506,114766,2,Online,Round-trip,30,1,00:54,2023-07-06,Paris - Rome,CDG,No,No,Yes,7.259499756462649,1,Tiffany Baxter,19,Male,Dominica,tammypeck@example.net,2
27159,436604,2,Offline,One-way,49,4,22:11,2023-06-13,Tokyo - Sydney,CDG,No,No,Yes,10.173642961047953,0,Alexandria Newman,35,Female,India,castanedachristopher@example.com,5
197112,999484,1,Offline,One-way,30,6,21:59,2023-06-20,New York - London,JFK,No,No,Yes,1.435703581843062,0,Sara Lewis,40,Female,Thailand,clarkluis@example.com,6
428030,724499,2,Offline,Round-trip,14,4,02:14,2023-06-16,Tokyo - Sydney,NRT,No,No,No,8.144076802747756,1,Benjamin Edwards,23,Male,Philippines,torresvicki@example.com,6
523617,523227,2,Offline,Round-trip,10,5,04:31,2023-08-03,Tokyo - Sydney,JFK,Yes,Yes,No,11.013238743350739,1,Jeffrey Ruiz,47,Male,Burkina Faso,gnelson@example.com,5
967460,900186,3,Online,One-way,13,7,07:28,2023-06-19,Paris - Rome,CDG,No,No,No,5.470392262750032,0,Thomas Padilla,42,Female,Colombia,carmen61@example.org,7
852535,329356,2,Online,Round-trip,11,9,07:41,2023-06-14,Paris - Rome,NRT,No,No,No,5.158779679624975,0,Tammy Singh,41,Female,Jordan,tiffany78@example.com,3
512690,890963,1,Offline,One-way,44,7,20:50,2023-06-27,Paris - Rome,NRT,Yes,No,No,7.145563408447433,0,Mandy Chavez,75,Female,Kenya,qshaw@example.com,10
951199,416188,3,Offline,One-way,42,4,15:16,2023-07-10,Tokyo - Sydney,JFK,Yes,No,No,7.287119789533621,0,Veronica Mccall,50,Male,Vietnam,felicia62@example.com,6
380424,432050,5,Online,One-way,26,9,08:21,2023-06-23,New York - London,JFK,No,Yes,Yes,9.64508053135044,0,Mrs. Catherine Powell,65,Female,Norway,wilkinssheena@example.org,7
851977,905034,2,Offline,One-way,20,6,16:49,2023-07-16,Tokyo - Sydney,NRT,Yes,Yes,No,7.011359635587931,1,Brandy Lopez,38,Female,Uruguay,finleylaura@example.com,5
855963,78296,5,Offline,One-way,37,9,05:21,2023-06-25,Paris - Rome,CDG,No,Yes,No,11.474874573012032,0,Suzanne Garcia,37,Female,United States Virgin Islands,gonzalezregina@example.com,4
974113,337829,2,Offline,Round-trip,17,9,10:34,2023-07-31,New York - London,CDG,No,Yes,No,4.663800444107253,0,Shannon Howard,58,Male,Brazil,claytonamy@example.org,10
402052,688194,4,Offline,Round-trip,19,5,21:22,2023-07-23,Paris - Rome,NRT,No,No,Yes,1.6107893651189067,1,Leonard Graves,63,Male,Portugal,henrysharp@example.org,10
451638,550211,2,Offline,Round-trip,13,3,03:07,2023-06-30,Tokyo - Sydney,NRT,No,Yes,No,10.48107055435505,0,James Ryan,76,Female,Slovenia,taylorlisa@example.com,7
697112,969642,4,Offline,One-way,34,10,06:21,2023-06-18,New York - London,CDG,No,Yes,No,7.323735694696212,1,Jose Jones,55,Male,French Southern Territories,davenportjasmine@example.net,6
219942,681722,4,Online,Round-trip,59,2,04:16,2023-07-10,New York - London,NRT,No,No,No,11.821487286942292,1,Francisco Ryan PhD,51,Male,Samoa,evanschristine@example.net,5
737514,174758,2,Offline,One-way,58,1,18:28,2023-07-10,New York - London,JFK,Yes,Yes,Yes,8.281757802584352,0,Anthony Miller,46,Male,Mongolia,erinkelly@example.net,3
158094,91308,4,Offline,Round-trip,10,2,16:08,2023-07-02,Paris - Rome,NRT,No,Yes,No,6.667938226541623,0,Grace Scott,66,Male,Sao Tome and Principe,phillip71@example.net,4
219075,58160,2,Offline,Round-trip,15,4,10:11,2023-07-22,Paris - Rome,JFK,No,No,Yes,11.792075884373679,1,Anthony Thompson,37,Male,Antarctica (the territory South of 60 deg S),calvin75@example.com,10
284526,358541,2,Offline,One-way,17,9,04:10,2023-06-28,Tokyo - Sydney,CDG,No,No,Yes,11.618126079175132,0,Heidi Mejia,21,Male,Gabon,teresa53@example.org,3
172379,790618,3,Online,Round-trip,38,2,17:51,2023-08-09,Paris - Rome,JFK,Yes,Yes,Yes,1.4596128593907127,0,Jeffrey Juarez,33,Male,Holy See (Vatican City State),robert53@example.net,10
60172,635842,4,Offline,One-way,47,7,03:58,2023-06-29,New York - London,CDG,No,No,No,7.69630619614825,1,Dakota Lin,19,Male,Angola,ingramlisa@example.com,10
175552,133787,3,Online,One-way,43,7,10:55,2023-06-19,Tokyo - Sydney,JFK,No,No,No,1.849080802574214,1,Desiree Hernandez,52,Female,Slovakia (Slovak Republic),knightjason@example.net,5
70329,119677,1,Online,One-way,35,2,15:10,2023-07-28,New York - London,CDG,Yes,No,Yes,3.1246416755712247,0,Brittany Lewis,20,Male,Paraguay,colerichmond@example.net,8
286547,226985,3,Offline,One-way,33,10,01:55,2023-07-07,Tokyo - Sydney,CDG,Yes,No,No,11.554397593985003,0,Vanessa Hart,68,Male,Honduras,jessica59@example.com,1
203817,398110,4,Online,One-way,17,3,04:24,2023-08-06,Tokyo - Sydney,CDG,Yes,Yes,No,10.64796483676411,0,Arthur Terrell,36,Female,Bhutan,hansonashley@example.org,5
172837,540001,3,Online,One-way,30,5,23:52,2023-07-09,Paris - Rome,JFK,No,Yes,Yes,10.38336385301104,1,Mr. Ernest Hickman,79,Female,Poland,crichardson@example.com,9
749964,988038,2,Online,One-way,15,4,21:26,2023-07-16,Tokyo - Sydney,NRT,Yes,Yes,No,11.591289939117114,0,Mary Page,34,Female,Senegal,melissawhite@example.org,8
566134,412708,1,Offline,Round-trip,48,3,11:03,2023-06-26,New York - London,JFK,Yes,Yes,No,1.469788981023214,1,Susan West,28,Female,Djibouti,czavala@example.com,7
775781,772513,4,Offline,One-way,22,1,00:30,2023-07-13,New York - London,CDG,Yes,Yes,Yes,10.247254642899874,1,Daniel Fields,78,Male,Peru,banksmichelle@example.net,4
951506,554146,2,Online,One-way,33,10,02:19,2023-07-03,Tokyo - Sydney,JFK,Yes,No,Yes,6.3047996512503515,1,Nicole Wood,62,Female,Lithuania,jenniferjohnson@example.org,1
832997,588479,2,Online,Round-trip,54,10,14:14,2023-06-24,Tokyo - Sydney,JFK,Yes,No,Yes,10.054543216427763,1,Kayla Wang,68,Male,Cocos (Keeling) Islands,valenzuelamichael@example.net,3
275228,508832,5,Offline,One-way,11,2,06:18,2023-06-21,Paris - Rome,CDG,Yes,No,No,6.952507927936164,1,Clarence Shaw,78,Female,Chile,megan29@example.com,6
694070,268723,3,Offline,Round-trip,1,7,13:08,2023-07-08,New York - London,NRT,No,No,Yes,2.8562139710124996,1,Brad Newman,76,Female,South Africa,lestersusan@example.org,4
611442,681344,4,Online,One-way,23,1,04:01,2023-07-29,Tokyo - Sydney,CDG,Yes,Yes,Yes,11.019984172477088,1,Steven Herring,40,Male,Honduras,grahamjudy@example.com,9
299089,783379,2,Offline,One-way,60,10,20:47,2023-08-04,Paris - Rome,CDG,Yes,No,No,8.620442683133913,0,Maria Miller,26,Female,Isle of Man,troybennett@example.com,3
260059,489531,2,Offline,One-way,8,4,23:28,2023-08-03,Paris - Rome,JFK,Yes,Yes,Yes,3.7559441832963527,0,Kaylee Shaw,80,Male,Chile,qharris@example.com,9
545809,340321,5,Offline,One-way,38,8,02:31,2023-07-14,Tokyo - Sydney,NRT,No,No,Yes,1.2736100170403684,1,Cynthia James,45,Male,Macao,henryrollins@example.net,7
23729,505754,1,Online,One-way,21,6,19:32,2023-06-28,Paris - Rome,NRT,Yes,Yes,No,11.380591652447439,0,Erica Wilson,45,Female,Georgia,kaylaclark@example.com,10
343117,282744,4,Online,One-way,46,4,07:54,2023-08-06,New York - London,NRT,No,Yes,No,3.905384776331845,0,Luis Carlson,32,Female,Taiwan,meghanrobinson@example.org,3
830575,765358,2,Online,One-way,49,8,06:56,2023-06-25,Tokyo - Sydney,NRT,No,No,No,8.468371594493238,1,Wendy Johnson,80,Male,Syrian Arab Republic,warrenjared@example.com,3
405427,678969,1,Online,Round-trip,16,9,09:52,2023-07-28,New York - London,NRT,No,Yes,No,3.7270413582231536,0,Karen Miller,66,Female,Monaco,hhoffman@example.com,9
794297,41587,1,Online,One-way,16,2,14:06,2023-06-23,New York - London,NRT,Yes,Yes,Yes,7.936439568738193,1,Amanda Phillips,63,Female,Luxembourg,davilacynthia@example.net,10
319818,225143,5,Offline,One-way,31,1,03:55,2023-06-14,Paris - Rome,JFK,Yes,Yes,No,11.408112059518484,1,Ruben Boyer,72,Female,Switzerland,jorge29@example.org,1
832784,116191,1,Offline,Round-trip,41,5,22:40,2023-06-18,New York - London,JFK,Yes,Yes,Yes,6.498659863778383,0,Brenda Martin,28,Female,Mozambique,joseph10@example.com,8
519712,673497,1,Offline,One-way,25,10,09:14,2023-07-17,New York - London,NRT,No,No,Yes,10.303653013284155,0,Sandra Taylor,19,Male,Saint Kitts and Nevis,hopkinschelsea@example.org,5
658960,365548,5,Offline,One-way,34,7,18:09,2023-08-05,New York - London,CDG,Yes,No,Yes,7.88366343176788,1,Alisha Taylor,62,Female,Qatar,seth12@example.net,3
417653,889426,5,Online,One-way,15,7,00:02,2023-08-01,Paris - Rome,NRT,Yes,No,Yes,9.800014566558096,1,William Morrison,58,Female,Liberia,amanda33@example.com,8
210558,425558,2,Online,Round-trip,33,10,16:40,2023-07-05,Paris - Rome,CDG,Yes,No,Yes,5.1275788708617345,1,Susan Chaney,59,Female,Singapore,kingpeter@example.org,2
400019,990562,1,Online,Round-trip,40,6,00:15,2023-07-13,New York - London,NRT,No,No,Yes,7.554514250396931,0,Sherry Ferguson,18,Female,Suriname,loweeric@example.com,7
714415,224845,4,Offline,One-way,28,8,11:30,2023-07-03,Paris - Rome,NRT,No,Yes,Yes,6.604236284765978,0,Antonio Hill,32,Male,Palau,dgonzalez@example.com,6
782217,899574,3,Online,Round-trip,48,7,07:17,2023-07-24,Paris - Rome,JFK,Yes,No,Yes,1.594342714812065,0,Alexander Espinoza,59,Male,Malaysia,ygraham@example.net,4
254904,314824,5,Offline,Round-trip,7,4,05:38,2023-08-07,New York - London,CDG,Yes,Yes,Yes,7.392010968400243,1,Sandra Butler,38,Female,New Caledonia,jwhite@example.net,10
503357,161189,2,Offline,One-way,10,4,14:46,2023-07-18,New York - London,NRT,No,Yes,No,10.3680649975836,1,Lance Parsons,54,Female,Qatar,victorialopez@example.org,5
593276,681066,2,Online,Round-trip,43,9,12:23,2023-08-04,Tokyo - Sydney,NRT,No,Yes,Yes,6.915247488890022,0,Francisco Wright,74,Female,Gibraltar,nreese@example.net,4
973158,443628,2,Offline,One-way,11,1,16:10,2023-08-07,Paris - Rome,CDG,No,No,Yes,3.7815955394046776,0,Darren Warren,78,Female,Mauritania,krystalmelendez@example.org,6
990201,745045,2,Offline,One-way,13,9,01:32,2023-07-29,New York - London,CDG,No,Yes,No,2.765683425479483,0,Darren Galvan,21,Male,Germany,rachel60@example.net,8
64306,435597,5,Offline,Round-trip,29,3,02:14,2023-08-04,Tokyo - Sydney,JFK,Yes,Yes,No,11.525384609338111,0,Megan Powers,59,Female,Burkina Faso,knewton@example.net,2
924832,993477,1,Offline,Round-trip,50,1,16:00,2023-07-28,New York - London,CDG,Yes,Yes,Yes,9.42705264303067,0,Joshua Barron,20,Male,Ecuador,jason42@example.com,5
72681,677880,5,Online,One-way,18,10,15:11,2023-08-09,Tokyo - Sydney,JFK,Yes,No,No,4.8557448419935625,0,Albert Mays,25,Male,Luxembourg,joseph02@example.net,8
765582,694703,5,Offline,One-way,13,8,02:31,2023-07-30,Paris - Rome,CDG,Yes,Yes,Yes,11.053945484752429,0,Sheri Boyd,68,Male,Spain,tdickson@example.com,10
731542,41148,4,Online,Round-trip,56,4,01:26,2023-07-01,New York - London,NRT,Yes,Yes,No,10.768471450391857,1,Sean Mcclain,61,Male,Swaziland,bakerkyle@example.com,2
221503,933570,5,Online,One-way,25,3,02:55,2023-07-13,Paris - Rome,CDG,Yes,No,Yes,10.534965272067147,0,Howard Stephens,28,Male,Poland,erubio@example.org,3
789852,286514,1,Offline,Round-trip,48,3,09:50,2023-07-13,New York - London,CDG,Yes,No,Yes,6.701628348150632,1,Nicole Jenkins,61,Female,Nepal,darlenethomas@example.org,10
20357,43258,5,Offline,Round-trip,55,3,04:10,2023-07-25,Paris - Rome,NRT,No,Yes,No,9.869936589112477,0,Christopher Mendoza,30,Male,Chad,melaniewright@example.net,3
871579,150511,2,Offline,One-way,35,1,23:23,2023-08-07,New York - London,CDG,No,Yes,No,5.792273587089654,0,Thomas Blake,54,Male,Egypt,qsmith@example.net,1
490772,267454,3,Offline,Round-trip,21,4,11:22,2023-06-27,Tokyo - Sydney,CDG,No,Yes,No,10.27023462342916,0,Andrew Parker,53,Male,Belarus,wilsonkristina@example.com,3
326402,984752,4,Online,One-way,18,8,03:15,2023-06-18,Paris - Rome,NRT,No,Yes,Yes,10.556740782237894,0,Carl Robertson,36,Female,French Polynesia,iwilson@example.org,4
334665,539701,1,Offline,One-way,18,5,07:33,2023-07-10,Tokyo - Sydney,CDG,No,No,Yes,9.033693222444956,1,Robert Martinez,65,Male,Lebanon,davisbianca@example.net,3
105847,724596,1,Online,One-way,54,3,06:50,2023-07-11,Tokyo - Sydney,JFK,No,Yes,No,8.489871794273938,1,Spencer Griffith,43,Female,Benin,josephcalhoun@example.net,2
925161,27442,1,Online,One-way,27,3,06:34,2023-06-26,Paris - Rome,JFK,Yes,No,No,10.354351430275468,1,Mary Phelps,71,Female,Equatorial Guinea,ijones@example.com,9
709037,790747,1,Offline,Round-trip,4,3,13:43,2023-08-07,Tokyo - Sydney,CDG,Yes,No,No,7.976258426889453,0,Andrew Brown,46,Female,Gibraltar,alanrodriguez@example.com,3
75975,679231,3,Online,One-way,21,3,21:02,2023-07-09,Paris - Rome,CDG,Yes,Yes,Yes,4.615114370101905,1,Amanda Kelly,75,Male,Turkey,daymary@example.org,1
47934,404897,5,Offline,One-way,44,10,15:17,2023-06-19,Paris - Rome,NRT,No,No,Yes,1.848521333373506,1,Lori Solomon,67,Female,Mexico,jose35@example.com,4
204712,941859,5,Offline,Round-trip,20,10,04:03,2023-07-17,Paris - Rome,CDG,No,Yes,No,11.300724658312296,0,Michael Scott,80,Female,Palestinian Territory,carlsonlauren@example.net,3
109073,710348,4,Online,Round-trip,47,9,21:38,2023-08-06,Paris - Rome,NRT,Yes,Yes,No,8.991293596037826,0,Michael Short,78,Female,Romania,bspencer@example.net,6
128137,792283,5,Offline,Round-trip,21,7,15:41,2023-07-31,Tokyo - Sydney,CDG,Yes,No,No,2.501678121769669,0,Robert Oneal,47,Female,South Georgia and the South Sandwich Islands,alexanderdavid@example.org,5
242978,145706,4,Online,Round-trip,22,5,02:39,2023-08-01,Paris - Rome,NRT,Yes,Yes,Yes,1.6930288427447344,0,Kyle Farley,59,Male,Sri Lanka,earmstrong@example.com,7
571827,761652,1,Online,Round-trip,60,1,23:10,2023-07-10,New York - London,NRT,Yes,Yes,No,11.901068587275208,1,Mary Campbell,33,Female,Comoros,patrick48@example.org,8
314675,849961,4,Online,One-way,36,2,05:23,2023-06-15,Tokyo - Sydney,JFK,No,Yes,No,10.70223837452274,0,Erica Lane,80,Male,Germany,brian61@example.com,5
865961,145785,2,Offline,Round-trip,33,4,11:57,2023-08-04,New York - London,NRT,No,Yes,No,9.697343769519444,1,Jennifer Randall,21,Female,Samoa,michelebryant@example.org,6
751208,197843,1,Offline,Round-trip,24,5,23:26,2023-07-11,Tokyo - Sydney,CDG,Yes,No,No,5.166467182785073,1,Felicia Montgomery,57,Female,Puerto Rico,heather30@example.net,3
443874,450763,1,Offline,One-way,59,8,10:41,2023-08-01,New York - London,CDG,No,No,Yes,6.2892555832390205,1,Jordan Fisher,59,Female,Turkey,ibarnett@example.org,3
894699,45140,2,Online,One-way,55,7,01:33,2023-08-07,Tokyo - Sydney,JFK,No,Yes,Yes,1.19013658819357,0,Margaret Morales,27,Male,Russian Federation,noblejessica@example.org,3
684971,106363,4,Offline,Round-trip,15,8,05:08,2023-07-17,Tokyo - Sydney,CDG,Yes,Yes,Yes,5.844806902191359,1,Joshua Morris,30,Male,Mali,vlevy@example.org,6
957057,316611,4,Offline,One-way,43,9,06:10,2023-06-28,New York - London,JFK,Yes,Yes,No,8.738945742980707,0,Michael Myers,65,Female,Chile,rebecca26@example.org,9
375179,697816,4,Online,Round-trip,38,9,16:07,2023-07-22,Paris - Rome,NRT,Yes,No,Yes,4.095812117785027,0,Keith Gomez,18,Male,United States Minor Outlying Islands,wpeterson@example.com,7
619462,777793,3,Offline,One-way,57,10,20:22,2023-06-18,Paris - Rome,NRT,Yes,Yes,Yes,5.062115551079787,1,Matthew Smith PhD,39,Female,Macao,cburns@example.net,10
805416,516117,4,Offline,One-way,31,7,02:26,2023-07-13,Tokyo - Sydney,CDG,No,Yes,Yes,2.8960852255960403,0,Eric Moran,21,Female,Belgium,irwinsheila@example.net,8
